entry_date,exit_date,direction,entry_price,exit_price,stop_loss,take_profit,size,profit,profit_pct,equity,exit_reason
1971-01-25,1971-01-26,sell,0.2208,0.22103571428571428,0.22103571428571428,0.22048571428571428,424242.42424242815,-100.0,-1.0,9900.0,stop_loss
1971-01-26,1971-01-27,sell,0.2205,0.22074642857142857,0.22074642857142857,0.22017142857142857,401739.1304347945,-99.0,-1.0,9801.0,stop_loss
1971-01-27,1971-01-28,sell,0.2203,0.22055714285714284,0.22055714285714284,0.21995714285714285,381150.0000000185,-98.01,-1.0,9702.99,stop_loss
1971-01-28,1971-01-29,sell,0.22039999999999998,0.22065714285714283,0.22065714285714283,0.22005714285714284,377338.5000000183,-97.0299,-1.0,9605.9601,stop_loss
1971-01-29,1971-02-01,sell,0.2203,0.22055714285714284,0.22055714285714284,0.21995714285714285,373565.1150000181,-96.059601,-1.0,9509.900499,stop_loss
1971-02-01,1971-02-02,sell,0.2202,0.22045714285714285,0.22045714285714285,0.21985714285714286,369829.4638500179,-95.09900499,-1.0,9414.80149401,stop_loss
1971-02-02,1971-02-03,sell,0.22,0.22026785714285713,0.22026785714285713,0.21964285714285714,351485.9224430631,-94.1480149401,-1.0,9320.6534790699,stop_loss
1971-02-03,1971-02-04,sell,0.2201,0.22036785714285712,0.22036785714285712,0.21974285714285713,347971.0632186325,-93.206534790699,-0.9999999999999999,9227.446944279201,stop_loss
1971-02-04,1971-02-05,sell,0.2201,0.220325,0.220325,0.2198,410108.7530790702,-92.27446944279201,-1.0,9135.172474836409,stop_loss
1971-02-09,1971-02-10,sell,0.2201,0.22031428571428568,0.22031428571428568,0.2198142857142857,426308.04882573814,-91.35172474836409,-1.0,9043.820750088045,stop_loss
1971-02-10,1971-02-11,buy,0.2245,0.22426428571428572,0.22426428571428572,0.22481428571428572,383677.2439431327,-90.43820750088045,-1.0,8953.382542587166,stop_loss
1971-02-16,1971-02-17,sell,0.2202,0.22045714285714285,0.22045714285714285,0.21985714285714286,348187.0988784066,-89.53382542587165,-1.0,8863.848717161294,stop_loss
1971-02-17,1971-02-18,sell,0.22,0.22024642857142857,0.22024642857142857,0.21967142857142857,359692.41171090375,-88.63848717161294,-1.0,8775.210229989681,stop_loss
1971-02-18,1971-02-19,sell,0.2201,0.22033571428571427,0.22033571428571427,0.21978571428571428,372281.6461207778,-87.75210229989682,-1.0,8687.458127689784,stop_loss
1971-02-19,1971-02-22,sell,0.2201,0.220325,0.220325,0.2198,386109.25011954084,-86.87458127689784,-1.0,8600.583546412887,stop_loss
1971-02-22,1971-02-23,sell,0.2201,0.2203142857142857,0.2203142857142857,0.2198142857142857,401360.5654992528,-86.00583546412886,-1.0,8514.577710948757,stop_loss
1971-03-01,1971-03-02,sell,0.22,0.2201607142857143,0.2201607142857143,0.21978571428571428,529795.9464590137,-85.14577710948758,-1.0000000000000002,8429.431933839269,stop_loss
1971-03-03,1971-03-04,sell,0.22,0.2201607142857143,0.2201607142857143,0.21978571428571428,524497.9869944236,-84.2943193383927,-1.0,8345.137614500876,stop_loss
1971-03-04,1971-03-05,sell,0.2201,0.2202285714285714,0.2202285714285714,0.21992857142857142,649066.2589056552,-83.45137614500878,-1.0000000000000002,8261.686238355867,stop_loss
1971-03-05,1971-03-08,sell,0.2201,0.22020714285714285,0.22020714285714285,0.21995714285714285,771090.7155798516,-82.61686238355867,-1.0,8179.069375972309,stop_loss
1971-03-08,1971-03-09,sell,0.22,0.22010714285714286,0.22010714285714286,0.21985714285714286,763379.8084240534,-81.7906937597231,-1.0,8097.278682212586,stop_loss
1971-03-09,1971-03-10,sell,0.22,0.22008571428571427,0.22008571428571427,0.2198857142857143,944682.5129249495,-80.97278682212587,-1.0,8016.30589539046,stop_loss
1971-03-11,1971-03-12,sell,0.22,0.22009642857142858,0.22009642857142858,0.21987142857142858,831320.6113737462,-80.16305895390461,-1.0,7936.142836436556,stop_loss
