bar,equity
0,10000.0
1,10000.0
2,10000.0
3,10000.0
4,10000.0
5,10000.0
6,10000.0
7,10000.0
8,10000.0
9,10000.0
10,10000.0
11,10000.0
12,10000.0
13,10000.0
14,10000.0
15,10000.0
16,10000.0
17,10000.0
18,10000.0
19,10000.0
20,10000.0
21,10000.0
22,10000.0
23,9900.0
24,9900.0
25,9900.0
26,9900.0
27,9801.0
28,9801.0
29,9801.0
30,9801.0
31,9801.0
32,9801.0
33,9801.0
34,9801.0
35,9801.0
36,9801.0
37,9801.0
38,9801.0
39,9801.0
40,9801.0
41,9801.0
42,9801.0
43,9931.68
44,10064.1024
45,9963.461376
46,9963.461376
47,9863.82676224
48,9765.1884946176
49,9765.1884946176
50,9765.1884946176
51,9895.391007879167
52,10027.329554650889
53,10027.329554650889
54,10027.329554650889
55,10027.329554650889
56,10027.329554650889
57,10161.027282046234
58,10059.417009225772
59,10059.417009225772
60,10059.417009225772
61,10059.417009225772
62,10059.417009225772
63,10059.417009225772
64,10059.417009225772
65,9958.822839133514
66,9958.822839133514
67,9958.822839133514
68,9958.822839133514
69,9958.822839133514
70,10091.607143655294
71,10091.607143655294
72,10091.607143655294
73,9990.69107221874
74,9990.69107221874
75,9990.69107221874
76,9990.69107221874
77,9990.69107221874
78,9990.69107221874
79,9990.69107221874
80,9990.69107221874
81,9890.784161496553
82,9791.876319881587
83,9791.876319881587
84,9791.876319881587
85,9693.957556682772
86,9693.957556682772
87,9597.017981115943
88,9597.017981115943
89,9597.017981115943
90,9597.017981115943
91,9597.017981115943
92,9597.017981115943
93,9597.017981115943
94,9597.017981115943
95,9597.017981115943
96,9597.017981115943
97,9501.047801304783
98,9501.047801304783
99,9501.047801304783
100,9501.047801304783
101,9501.047801304783
102,9406.037323291735
103,9531.451154268958
104,9531.451154268958
105,9531.451154268958
106,9531.451154268958
107,9531.451154268958
108,9436.13664272627
109,9436.13664272627
110,9436.13664272627
111,9561.95179796262
112,9561.95179796262
113,9466.332279982993
114,9466.332279982993
115,9466.332279982993
116,9466.332279982993
117,9371.668957183163
118,9371.668957183163
119,9371.668957183163
120,9371.668957183163
121,9371.668957183163
122,9371.668957183163
123,9371.668957183163
124,9371.668957183163
125,9371.668957183163
126,9371.668957183163
127,9371.668957183163
128,9371.668957183163
129,9371.668957183163
130,9496.624543278938
131,9623.246203855992
132,9623.246203855992
133,9623.246203855992
134,9623.246203855992
135,9623.246203855992
136,9623.246203855992
137,9751.556153240737
138,9751.556153240737
139,9881.576901950615
140,9881.576901950615
141,9881.576901950615
142,9881.576901950615
143,9881.576901950615
144,9881.576901950615
145,9881.576901950615
146,9881.576901950615
147,9782.76113293111
148,9913.197948036857
149,9913.197948036857
150,9913.197948036857
151,9913.197948036857
152,9913.197948036857
153,9913.197948036857
154,9913.197948036857
155,9913.197948036857
156,9913.197948036857
157,9913.197948036857
158,9913.197948036857
159,9913.197948036857
160,9913.197948036857
161,9913.197948036857
162,9913.197948036857
163,9913.197948036857
164,9913.197948036857
165,9814.065968556488
166,9814.065968556488
167,9814.065968556488
168,9814.065968556488
169,9814.065968556488
170,9814.065968556488
171,9814.065968556488
172,9814.065968556488
173,9715.925308870923
174,9715.925308870923
175,9715.925308870923
176,9715.925308870923
177,9715.925308870923
178,9715.925308870923
179,9715.925308870923
180,9715.925308870923
181,9715.925308870923
182,9618.766055782213
183,9618.766055782213
184,9522.578395224391
185,9522.578395224391
186,9522.578395224391
187,9522.578395224391
188,9522.578395224391
189,9522.578395224391
190,9522.578395224391
191,9522.578395224391
192,9522.578395224391
193,9522.578395224391
194,9522.578395224391
195,9522.578395224391
196,9522.578395224391
197,9522.578395224391
198,9522.578395224391
199,9427.352611272147
200,9427.352611272147
201,9427.352611272147
202,9427.352611272147
203,9427.352611272147
204,9427.352611272147
205,9427.352611272147
206,9427.352611272147
207,9553.050646089108
208,9553.050646089108
209,9553.050646089108
210,9553.050646089108
211,9553.050646089108
212,9553.050646089108
213,9553.050646089108
214,9553.050646089108
215,9553.050646089108
216,9680.42465470363
217,9680.42465470363
218,9680.42465470363
219,9680.42465470363
220,9680.42465470363
221,9680.42465470363
222,9680.42465470363
223,9680.42465470363
224,9680.42465470363
225,9680.42465470363
226,9680.42465470363
227,9680.42465470363
228,9680.42465470363
229,9680.42465470363
