entry_date,exit_date,direction,entry_price,exit_price,stop_loss,take_profit,size,profit,profit_pct,equity,exit_reason
2000-02-02,2000-02-04,buy,173.79999999999998,171.80714285714285,171.80714285714285,175.99214285714285,50.179211469534295,-100.0,-1.0,9900.0,stop_loss
2000-02-04,2000-02-08,sell,172.03,173.99285714285713,173.99285714285713,169.87085714285715,50.436681222707705,-99.0,-1.0,9801.0,stop_loss
2000-02-09,2000-02-11,buy,175.98,173.8317857142857,173.8317857142857,178.34303571428572,45.62394014962587,-98.01,-1.0,9702.99,stop_loss
2000-02-11,2000-02-17,sell,175.0,176.91142857142856,176.91142857142856,172.89742857142858,50.76302690582994,-97.0299,-1.0,9605.9601,stop_loss
2000-02-17,2000-02-21,buy,175.98999999999998,177.9688214285714,174.1910714285714,177.9688214285714,53.39822966051209,105.6655610999994,1.0999999999999936,9711.625661099999,take_profit
2000-02-21,2000-02-29,sell,177.10000000000002,175.06578571428574,178.94928571428574,175.06578571428574,52.51555011796063,106.8278822721,1.1,9818.4535433721,take_profit
2000-03-02,2000-03-10,sell,169.81,167.80289285714287,171.63464285714286,167.80289285714287,53.81027582979409,108.00298897709247,1.0999999999999936,9926.456532349192,take_profit
2000-03-10,2000-03-14,sell,168.23000000000002,166.52932142857145,169.77607142857144,166.52932142857145,64.20438505561985,109.1910218558413,1.100000000000002,10035.647554205032,take_profit
2000-03-14,2000-03-23,sell,166.44,168.05464285714285,168.05464285714285,164.66389285714286,62.15397733194899,-100.35647554205032,-1.0,9935.291078662982,stop_loss
2000-03-23,2000-03-24,buy,168.14,169.5825714285714,166.82857142857142,169.5825714285714,75.75930016409723,109.28820186529323,1.1000000000000043,10044.579280528274,take_profit
2000-04-03,2000-04-04,sell,163.28,164.99642857142857,164.99642857142857,161.39192857142856,58.520228850352204,-100.44579280528275,-1.0,9944.133487722991,stop_loss
2000-04-05,2000-04-06,buy,168.69,166.60821428571427,166.60821428571427,170.9799642857143,47.76732503967091,-99.4413348772299,-1.0,9844.69215284576,stop_loss
2000-04-11,2000-04-17,buy,169.1,166.73964285714285,166.73964285714285,171.69639285714285,41.70848544101705,-98.44692152845761,-1.0,9746.245231317303,stop_loss
2000-04-18,2000-04-21,sell,164.65,166.89357142857145,166.89357142857145,162.18207142857142,43.44076193519306,-97.46245231317303,-1.0,9648.78277900413,stop_loss
2000-04-27,2000-05-03,buy,168.20999999999998,169.68557142857142,166.8685714285714,169.68557142857142,71.92915809694273,106.13661056904688,1.100000000000015,9754.919389573177,take_profit
2000-05-03,2000-05-04,sell,169.01000000000002,167.86560714285716,170.05035714285717,167.86560714285716,93.76510226846823,107.30411328530495,1.1,9862.223502858482,take_profit
2000-05-04,2000-05-05,buy,171.6,170.40642857142856,170.40642857142856,172.91292857142855,82.62784502694103,-98.62223502858483,-1.0,9763.601267829898,stop_loss
2000-05-05,2000-05-11,sell,166.21,164.3914642857143,167.8632142857143,164.3914642857143,59.05829239560107,107.39961394612821,1.0999999999999932,9871.000881776026,take_profit
2000-05-11,2000-05-18,sell,165.20000000000002,163.35789285714287,166.87464285714287,163.35789285714287,58.943916547180386,108.58100969953647,1.1000000000000019,9979.581891475562,take_profit
2000-05-18,2000-05-19,sell,163.5,161.0627142857143,165.71571428571428,161.0627142857143,45.04002143154673,109.77540080623092,1.0999999999999974,10089.357292281793,take_profit
