bar,equity
239,9850.056720445198
240,9751.556153240746
241,9751.556153240746
242,9751.556153240746
243,9751.556153240746
244,9751.556153240746
245,9751.556153240746
246,9751.556153240746
247,9751.556153240746
248,9751.556153240746
249,9751.556153240746
250,9881.576901950622
251,9881.576901950622
252,9881.576901950622
253,9881.576901950622
254,9881.576901950622
255,10013.331260643297
256,9913.197948036865
257,9913.197948036865
258,9913.197948036865
259,9814.065968556495
260,9715.92530887093
261,9715.92530887093
262,9618.76605578222
263,9522.578395224398
264,9522.578395224398
265,9522.578395224398
266,9522.578395224398
267,9522.578395224398
268,9522.578395224398
269,9522.578395224398
270,9522.578395224398
271,9522.578395224398
272,9427.352611272154
273,9427.352611272154
274,9427.352611272154
275,9427.352611272154
276,9427.352611272154
277,9427.352611272154
278,9427.352611272154
279,9427.352611272154
280,9427.352611272154
281,9427.352611272154
282,9427.352611272154
283,9427.352611272154
284,9427.352611272154
285,9427.352611272154
286,9427.352611272154
287,9427.352611272154
288,9427.352611272154
289,9427.352611272154
290,9427.352611272154
291,9427.352611272154
292,9427.352611272154
293,9553.050646089116
294,9553.050646089116
295,9553.050646089116
296,9553.050646089116
297,9553.050646089116
298,9553.050646089116
299,9553.050646089116
300,9553.050646089116
301,9553.050646089116
302,9553.050646089116
303,9457.520139628225
304,9457.520139628225
305,9457.520139628225
306,9457.520139628225
307,9457.520139628225
308,9457.520139628225
309,9457.520139628225
310,9457.520139628225
311,9362.944938231942
312,9362.944938231942
313,9487.784204075035
314,9487.784204075035
315,9487.784204075035
316,9487.784204075035
317,9487.784204075035
318,9614.287993462702
319,9614.287993462702
320,9614.287993462702
321,9614.287993462702
322,9614.287993462702
323,9614.287993462702
324,9614.287993462702
325,9614.287993462702
326,9614.287993462702
327,9614.287993462702
328,9614.287993462702
329,9614.287993462702
330,9614.287993462702
331,9614.287993462702
332,9614.287993462702
333,9614.287993462702
334,9614.287993462702
335,9614.287993462702
336,9614.287993462702
337,9614.287993462702
338,9614.287993462702
339,9614.287993462702
340,9614.287993462702
341,9614.287993462702
342,9614.287993462702
343,9614.287993462702
344,9614.287993462702
345,9614.287993462702
346,9614.287993462702
347,9614.287993462702
348,9614.287993462702
349,9614.287993462702
350,9614.287993462702
351,9614.287993462702
352,9614.287993462702
353,9614.287993462702
354,9614.287993462702
355,9614.287993462702
356,9614.287993462702
357,9614.287993462702
358,9614.287993462702
359,9614.287993462702
360,9614.287993462702
361,9742.478500042205
362,9872.378213376101
363,9872.378213376101
364,9872.378213376101
365,9872.378213376101
366,9872.378213376101
367,9872.378213376101
368,10004.009922887783
369,9903.969823658905
370,9903.969823658905
371,9903.969823658905
372,9804.930125422316
373,9804.930125422316
374,9804.930125422316
375,9706.880824168093
376,9706.880824168093
377,9706.880824168093
378,9609.81201592641
379,9609.81201592641
380,9609.81201592641
381,9609.81201592641
382,9609.81201592641
383,9609.81201592641
384,9609.81201592641
385,9609.81201592641
386,9609.81201592641
387,9609.81201592641
388,9513.713895767147
389,9513.713895767147
390,9513.713895767147
391,9513.713895767147
392,9513.713895767147
393,9640.563414377375
394,9640.563414377375
395,9640.563414377375
396,9544.157780233601
397,9544.157780233601
398,9544.157780233601
399,9448.716202431266
400,9448.716202431266
401,9448.716202431266
402,9448.716202431266
403,9448.716202431266
404,9448.716202431266
405,9448.716202431266
406,9448.716202431266
407,9574.699085130349
408,9574.699085130349
409,9574.699085130349
410,9574.699085130349
411,9574.699085130349
412,9574.699085130349
413,9574.699085130349
414,9574.699085130349
415,9574.699085130349
416,9574.699085130349
417,9574.699085130349
418,9574.699085130349
419,9574.699085130349
420,9702.361739598755
421,9702.361739598755
422,9831.726562793405
423,9831.726562793405
424,9831.726562793405
425,9962.816250297315
426,9962.816250297315
427,9962.816250297315
428,9962.816250297315
429,9863.188087794342
430,9863.188087794342
431,9764.556206916399
432,9764.556206916399
433,9764.556206916399
434,9666.910644847236
435,9570.241538398763
436,9697.844758910745
437,9697.844758910745
438,9600.866311321637
439,9504.85764820842
440,9504.85764820842
441,9504.85764820842
442,9504.85764820842
443,9504.85764820842
444,9504.85764820842
445,9504.85764820842
446,9504.85764820842
447,9504.85764820842
448,9504.85764820842
449,9504.85764820842
450,9504.85764820842
451,9504.85764820842
452,9504.85764820842
453,9504.85764820842
454,9504.85764820842
455,9504.85764820842
456,9504.85764820842
457,9504.85764820842
458,9504.85764820842
459,9504.85764820842
460,9504.85764820842
461,9504.85764820842
462,9504.85764820842
463,9409.809071726337
464,9409.809071726337
465,9409.809071726337
466,9409.809071726337
467,9409.809071726337
468,9409.809071726337
469,9409.809071726337
470,9535.273192682687
471,9535.273192682687
472,9535.273192682687
473,9535.273192682687
474,9535.273192682687
475,9535.273192682687
476,9439.92046075586
477,9439.92046075586
478,9439.92046075586
479,9439.92046075586
480,9439.92046075586
481,9439.92046075586
482,9345.521256148302
483,9345.521256148302
484,9345.521256148302
485,9345.521256148302
486,9345.521256148302
487,9470.12820623028
488,9470.12820623028
489,9470.12820623028
490,9470.12820623028
491,9470.12820623028
492,9470.12820623028
493,9470.12820623028
494,9470.12820623028
495,9470.12820623028
496,9470.12820623028
497,9470.12820623028
498,9375.426924167978
499,9375.426924167978
500,9375.426924167978
501,9375.426924167978
502,9375.426924167978
503,9375.426924167978
504,9375.426924167978
505,9375.426924167978
506,9375.426924167978
507,9375.426924167978
508,9375.426924167978
509,9500.432616490218
510,9500.432616490218
511,9405.428290325315
512,9405.428290325315
513,9311.374007422062
514,9218.260267347841
515,9218.260267347841
516,9218.260267347841
517,9126.077664674363
518,9126.077664674363
519,9126.077664674363
520,9247.758700203354
521,9247.758700203354
522,9155.281113201321
523,9155.281113201321
524,9155.281113201321
525,9155.281113201321
526,9155.281113201321
527,9155.281113201321
528,9155.281113201321
529,9155.281113201321
530,9155.281113201321
531,9155.281113201321
532,9155.281113201321
533,9155.281113201321
534,9155.281113201321
535,9277.351528044006
536,9277.351528044006
537,9401.049548417926
538,9526.396875730166
539,9526.396875730166
540,9526.396875730166
541,9526.396875730166
542,9526.396875730166
543,9431.132906972865
544,9431.132906972865
545,9431.132906972865
546,9431.132906972865
547,9431.132906972865
548,9556.881345732505
549,9556.881345732505
550,9556.881345732505
551,9556.881345732505
552,9556.881345732505
553,9556.881345732505
554,9556.881345732505
555,9556.881345732505
556,9556.881345732505
557,9556.881345732505
558,9556.881345732505
559,9461.31253227518
560,9461.31253227518
561,9461.31253227518
562,9461.31253227518
563,9461.31253227518
564,9461.31253227518
565,9461.31253227518
566,9461.31253227518
567,9461.31253227518
568,9461.31253227518
569,9461.31253227518
570,9461.31253227518
571,9461.31253227518
572,9461.31253227518
573,9461.31253227518
574,9461.31253227518
575,9461.31253227518
576,9461.31253227518
577,9461.31253227518
578,9461.31253227518
579,9461.31253227518
580,9461.31253227518
581,9461.31253227518
582,9461.31253227518
583,9461.31253227518
584,9461.31253227518
585,9461.31253227518
586,9461.31253227518
587,9461.31253227518
588,9461.31253227518
589,9461.31253227518
590,9461.31253227518
591,9461.31253227518
592,9461.31253227518
593,9461.31253227518
594,9461.31253227518
595,9461.31253227518
596,9587.463366038848
597,9587.463366038848
598,9587.463366038848
599,9587.463366038848
600,9587.463366038848
601,9587.463366038848
602,9715.296210919365
603,9715.296210919365
604,9715.296210919365
605,9715.296210919365
606,9715.296210919365
607,9844.833493731623
608,9746.385158794306
609,9746.385158794306
610,9648.921307206363
611,9648.921307206363
612,9648.921307206363
613,9648.921307206363
614,9648.921307206363
615,9648.921307206363
616,9648.921307206363
617,9552.4320941343
618,9456.907773192956
619,9456.907773192956
620,9456.907773192956
621,9456.907773192956
622,9456.907773192956
623,9456.907773192956
624,9456.907773192956
625,9582.999876835529
626,9582.999876835529
627,9582.999876835529
628,9582.999876835529
629,9582.999876835529
630,9582.999876835529
631,9582.999876835529
632,9582.999876835529
633,9582.999876835529
634,9582.999876835529
635,9582.999876835529
636,9582.999876835529
637,9582.999876835529
638,9582.999876835529
639,9710.773208526669
640,9710.773208526669
641,9840.25018464036
642,9840.25018464036
643,9840.25018464036
644,9971.453520435565
645,9971.453520435565
646,10104.406234041373
647,10104.406234041373
648,10104.406234041373
649,10003.36217170096
650,10003.36217170096
651,10003.36217170096
652,10003.36217170096
653,9903.32854998395
654,9903.32854998395
655,9903.32854998395
656,9903.32854998395
657,9903.32854998395
658,10035.372930650403
659,10035.372930650403
660,10035.372930650403
661,10035.372930650403
662,10035.372930650403
663,9935.0192013439
664,9935.0192013439
665,9935.0192013439
666,9935.0192013439
667,10067.486124028484
668,10067.486124028484
669,10067.486124028484
670,10067.486124028484
671,10067.486124028484
672,10067.486124028484
673,10067.486124028484
674,10067.486124028484
675,10067.486124028484
676,10067.486124028484
677,10067.486124028484
678,10067.486124028484
679,10067.486124028484
680,10067.486124028484
681,10067.486124028484
682,10067.486124028484
683,10067.486124028484
684,10067.486124028484
685,10067.486124028484
686,10067.486124028484
687,10067.486124028484
688,10067.486124028484
689,10067.486124028484
690,10067.486124028484
691,10067.486124028484
692,10067.486124028484
693,9966.8112627882
694,9966.8112627882
695,9966.8112627882
696,9966.8112627882
697,9966.8112627882
698,9867.143150160318
699,9867.143150160318
700,9867.143150160318
701,9867.143150160318
702,9867.143150160318
703,9867.143150160318
704,9867.143150160318
705,9768.471718658715
706,9768.471718658715
707,9768.471718658715
708,9768.471718658715
709,9768.471718658715
710,9768.471718658715
711,9768.471718658715
712,9768.471718658715
713,9768.471718658715
714,9768.471718658715
715,9768.471718658715
716,9670.787001472128
717,9574.079131457407
718,9574.079131457407
719,9574.079131457407
720,9574.079131457407
721,9574.079131457407
722,9574.079131457407
723,9574.079131457407
724,9574.079131457407
725,9478.338340142833
726,9478.338340142833
727,9478.338340142833
728,9383.554956741404
729,9383.554956741404
730,9383.554956741404
731,9383.554956741404
732,9383.554956741404
733,9383.554956741404
734,9383.554956741404
735,9383.554956741404
736,9508.66902283129
737,9508.66902283129
738,9508.66902283129
739,9508.66902283129
740,9635.451276469039
741,9539.096763704349
742,9539.096763704349
743,9539.096763704349
744,9539.096763704349
745,9539.096763704349
746,9539.096763704349
747,9539.096763704349
748,9539.096763704349
749,9443.705796067305
750,9443.705796067305
751,9443.705796067305
752,9443.705796067305
753,9443.705796067305
754,9443.705796067305
755,9443.705796067305
756,9443.705796067305
757,9349.268738106632
758,9349.268738106632
759,9349.268738106632
760,9349.268738106632
761,9473.92565461472
762,9473.92565461472
763,9473.92565461472
764,9473.92565461472
765,9473.92565461472
766,9600.244663342917
767,9600.244663342917
768,9600.244663342917
769,9600.244663342917
770,9600.244663342917
771,9600.244663342917
772,9600.244663342917
773,9600.244663342917
774,9600.244663342917
775,9728.247925520822
776,9728.247925520822
777,9857.957897861099
778,9857.957897861099
779,9857.957897861099
780,9759.378318882487
781,9759.378318882487
782,9759.378318882487
783,9759.378318882487
784,9759.378318882487
785,9759.378318882487
786,9661.784535693663
787,9565.166690336726
788,9565.166690336726
789,9565.166690336726
790,9565.166690336726
791,9565.166690336726
792,9565.166690336726
793,9565.166690336726
794,9565.166690336726
795,9692.702246207884
796,9692.702246207884
797,9692.702246207884
798,9692.702246207884
799,9692.702246207884
800,9692.702246207884
801,9692.702246207884
802,9692.702246207884
803,9692.702246207884
804,9821.938276157322
805,9723.718893395748
806,9723.718893395748
807,9723.718893395748
808,9723.718893395748
809,9723.718893395748
810,9723.718893395748
811,9723.718893395748
812,9723.718893395748
813,9723.718893395748
814,9723.718893395748
815,9723.718893395748
816,9723.718893395748
817,9723.718893395748
818,9723.718893395748
819,9723.718893395748
820,9723.718893395748
821,9723.718893395748
822,9626.48170446179
823,9626.48170446179
824,9626.48170446179
825,9626.48170446179
826,9626.48170446179
827,9626.48170446179
828,9626.48170446179
829,9626.48170446179
830,9626.48170446179
