Date,Open,High,Low,Close
2000-03-20,167.02,167.02,167.02,167.02
2000-03-21,166.99,166.99,166.99,166.99
2000-03-22,167.94,167.94,167.94,167.94
2000-03-23,170.62,170.62,170.62,170.62
2000-03-24,170.33,170.33,170.33,170.33
2000-03-27,169.04,169.04,169.04,169.04
2000-03-28,167.93,167.93,167.93,167.93
2000-03-29,167.74,167.74,167.74,167.74
2000-03-30,167.86,167.86,167.86,167.86
2000-03-31,163.48,163.48,163.48,163.48
2000-04-03,168.06,168.06,168.06,168.06
2000-04-04,168.49,168.49,168.49,168.49
2000-04-05,166.38,166.38,166.38,166.38
2000-04-06,165.69,165.69,165.69,165.69
2000-04-07,165.85,165.85,165.85,165.85
2000-04-10,168.9,168.9,168.9,168.9
2000-04-11,169.49,169.49,169.49,169.49
2000-04-12,168.72,168.72,168.72,168.72
2000-04-13,167.96,167.96,167.96,167.96
2000-04-14,167.26,167.26,167.26,167.26
2000-04-17,164.85,164.85,164.85,164.85
2000-04-18,165.12,165.12,165.12,165.12
2000-04-19,165.34,165.34,165.34,165.34
2000-04-20,166.49,166.49,166.49,166.49
2000-04-21,167,167,167,167
2000-04-24,166.54,166.54,166.54,166.54
2000-04-25,167.32,167.32,167.32,167.32
2000-04-26,168.01,168.01,168.01,168.01
2000-04-27,167.78,167.78,167.78,167.78
2000-04-28,168.45,168.45,168.45,168.45
2000-05-01,169.26,169.26,169.26,169.26
2000-05-02,169.21,169.21,169.21,169.21
2000-05-03,171.4,171.4,171.4,171.4
2000-05-04,166.41,166.41,166.41,166.41
2000-05-05,166.02,166.02,166.02,166.02
2000-05-08,167.36,167.36,167.36,167.36
2000-05-09,167.64,167.64,167.64,167.64
2000-05-10,165.4,165.4,165.4,165.4
2000-05-11,162.34,162.34,162.34,162.34
2000-05-12,165.16,165.16,165.16,165.16
2000-05-15,164.24,164.24,164.24,164.24
2000-05-16,164.43,164.43,164.43,164.43
2000-05-17,163.7,163.7,163.7,163.7
2000-05-18,160.81,160.81,160.81,160.81
2000-05-19,158.83,158.83,158.83,158.83
2000-05-22,159.22,159.22,159.22,159.22
2000-05-23,157.19,157.19,157.19,157.19
2000-05-24,157.94,157.94,157.94,157.94
2000-05-25,158.31,158.31,158.31,158.31
2000-05-26,159.25,159.25,159.25,159.25
2000-05-29,159.19,159.19,159.19,159.19
2000-05-30,158.89,158.89,158.89,158.89
2000-05-31,161.53,161.53,161.53,161.53
2000-06-01,161.89,161.89,161.89,161.89
2000-06-02,163.4,163.4,163.4,163.4
2000-06-05,163.5,163.5,163.5,163.5
2000-06-06,161.56,161.56,161.56,161.56
2000-06-07,160.85,160.85,160.85,160.85
2000-06-08,160.13,160.13,160.13,160.13
2000-06-09,161.21,161.21,161.21,161.21
2000-06-12,161.08,161.08,161.08,161.08
2000-06-13,161.31,161.31,161.31,161.31
2000-06-14,159.92,159.92,159.92,159.92
2000-06-15,161.05,161.05,161.05,161.05
2000-06-16,161.05,161.05,161.05,161.05
2000-06-19,160.21,160.21,160.21,160.21
2000-06-20,159.36,159.36,159.36,159.36
2000-06-21,158.3,158.3,158.3,158.3
2000-06-22,157.79,157.79,157.79,157.79
2000-06-23,157.26,157.26,157.26,157.26
2000-06-26,158.27,158.27,158.27,158.27
2000-06-27,158.83,158.83,158.83,158.83
2000-06-28,159.2,159.2,159.2,159.2
2000-06-29,160.01,160.01,160.01,160.01
2000-06-30,160.05,160.05,160.05,160.05
2000-07-03,159.87,159.87,159.87,159.87
2000-07-04,160.74,160.74,160.74,160.74
2000-07-05,161.32,161.32,161.32,161.32
2000-07-06,161.78,161.78,161.78,161.78
2000-07-07,163.37,163.37,163.37,163.37
2000-07-10,162.19,162.19,162.19,162.19
2000-07-11,162.25,162.25,162.25,162.25
2000-07-12,163.26,163.26,163.26,163.26
2000-07-13,162.78,162.78,162.78,162.78
2000-07-14,161.66,161.66,161.66,161.66
2000-07-17,162.04,162.04,162.04,162.04
2000-07-18,160.25,160.25,160.25,160.25
2000-07-19,162.37,162.37,162.37,162.37
2000-07-20,163.21,163.21,163.21,163.21
2000-07-21,165.17,165.17,165.17,165.17
2000-07-24,164.82,164.82,164.82,164.82
2000-07-25,165.87,165.87,165.87,165.87
2000-07-26,165.51,165.51,165.51,165.51
2000-07-27,164.44,164.44,164.44,164.44
2000-07-28,164.31,164.31,164.31,164.31
2000-07-31,163.51,163.51,163.51,163.51
2000-08-01,162.41,162.41,162.41,162.41
2000-08-02,162.66,162.66,162.66,162.66
2000-08-03,162.11,162.11,162.11,162.11
2000-08-04,163.32,163.32,163.32,163.32
2000-08-07,164.43,164.43,164.43,164.43
2000-08-08,163.28,163.28,163.28,163.28
2000-08-09,161.87,161.87,161.87,161.87
2000-08-10,162.52,162.52,162.52,162.52
2000-08-11,163.3,163.3,163.3,163.3
2000-08-14,165.11,165.11,165.11,165.11
2000-08-15,163.91,163.91,163.91,163.91
2000-08-16,162.99,162.99,162.99,162.99
2000-08-17,162.85,162.85,162.85,162.85
2000-08-18,161.22,161.22,161.22,161.22
2000-08-21,161.81,161.81,161.81,161.81
2000-08-22,160.26,160.26,160.26,160.26
2000-08-23,159.22,159.22,159.22,159.22
2000-08-24,158.45,158.45,158.45,158.45
2000-08-25,157.63,157.63,157.63,157.63
2000-08-28,156.4,156.4,156.4,156.4
2000-08-29,154.43,154.43,154.43,154.43
2000-08-30,155.47,155.47,155.47,155.47
2000-08-31,154.96,154.96,154.96,154.96
2000-09-01,154.7,154.7,154.7,154.7
2000-09-04,154.2,154.2,154.2,154.2
2000-09-05,153.89,153.89,153.89,153.89
2000-09-06,152.44,152.44,152.44,152.44
2000-09-07,150.76,150.76,150.76,150.76
2000-09-08,150.9,150.9,150.9,150.9
2000-09-11,148.89,148.89,148.89,148.89
2000-09-12,150.54,150.54,150.54,150.54
2000-09-13,150.3,150.3,150.3,150.3
2000-09-14,151.21,151.21,151.21,151.21
2000-09-15,149.85,149.85,149.85,149.85
2000-09-18,149.99,149.99,149.99,149.99
2000-09-19,150.84,150.84,150.84,150.84
2000-09-20,150.23,150.23,150.23,150.23
2000-09-21,152.72,152.72,152.72,152.72
2000-09-22,157.36,157.36,157.36,157.36
2000-09-25,156.75,156.75,156.75,156.75
2000-09-26,157.61,157.61,157.61,157.61
2000-09-27,157.12,157.12,157.12,157.12
2000-09-28,156.6,156.6,156.6,156.6
2000-09-29,159.6,159.6,159.6,159.6
2000-10-02,158.98,158.98,158.98,158.98
2000-10-03,158.74,158.74,158.74,158.74
2000-10-04,159.5,159.5,159.5,159.5
2000-10-05,157.97,157.97,157.97,157.97
2000-10-06,157.09,157.09,157.09,157.09
2000-10-09,157.63,157.63,157.63,157.63
2000-10-10,156.69,156.69,156.69,156.69
2000-10-11,156.82,156.82,156.82,156.82
2000-10-12,158.62,158.62,158.62,158.62
2000-10-13,155.86,155.86,155.86,155.86
2000-10-16,156.52,156.52,156.52,156.52
2000-10-17,156.07,156.07,156.07,156.07
2000-10-18,155.32,155.32,155.32,155.32
2000-10-19,156.83,156.83,156.83,156.83
2000-10-20,158.05,158.05,158.05,158.05
2000-10-23,157.12,157.12,157.12,157.12
2000-10-24,155.79,155.79,155.79,155.79
2000-10-25,155.16,155.16,155.16,155.16
2000-10-26,155.77,155.77,155.77,155.77
2000-10-27,157.14,157.14,157.14,157.14
2000-10-30,157.86,157.86,157.86,157.86
2000-10-31,158.43,158.43,158.43,158.43
2000-11-01,157.18,157.18,157.18,157.18
2000-11-02,156.16,156.16,156.16,156.16
2000-11-03,155.29,155.29,155.29,155.29
2000-11-06,154.11,154.11,154.11,154.11
2000-11-07,153.4,153.4,153.4,153.4
2000-11-08,152.62,152.62,152.62,152.62
2000-11-09,154.53,154.53,154.53,154.53
2000-11-10,153.86,153.86,153.86,153.86
2000-11-13,154.74,154.74,154.74,154.74
2000-11-14,154.13,154.13,154.13,154.13
2000-11-15,155.1,155.1,155.1,155.1
2000-11-16,154.75,154.75,154.75,154.75
2000-11-17,154.34,154.34,154.34,154.34
2000-11-20,156.73,156.73,156.73,156.73
2000-11-21,155.78,155.78,155.78,155.78
2000-11-22,155.5,155.5,155.5,155.5
2000-11-23,154.23,154.23,154.23,154.23
2000-11-24,155.78,155.78,155.78,155.78
2000-11-27,157.11,157.11,157.11,157.11
2000-11-28,156.45,156.45,156.45,156.45
2000-11-29,157.67,157.67,157.67,157.67
2000-11-30,157.16,157.16,157.16,157.16
2000-12-01,160.92,160.92,160.92,160.92
2000-12-04,160.83,160.83,160.83,160.83
2000-12-05,159.34,159.34,159.34,159.34
2000-12-06,159.76,159.76,159.76,159.76
2000-12-07,159.44,159.44,159.44,159.44
2000-12-08,160.62,160.62,160.62,160.62
2000-12-11,160.77,160.77,160.77,160.77
2000-12-12,161.84,161.84,161.84,161.84
2000-12-13,163.02,163.02,163.02,163.02
2000-12-14,165.2,165.2,165.2,165.2
2000-12-15,165.41,165.41,165.41,165.41
2000-12-18,164.11,164.11,164.11,164.11
2000-12-19,165.26,165.26,165.26,165.26
2000-12-20,166.39,166.39,166.39,166.39
2000-12-21,165.56,165.56,165.56,165.56
2000-12-22,166.78,166.78,166.78,166.78
2000-12-25,166.87,166.87,166.87,166.87
2000-12-26,168.22,168.22,168.22,168.22
2000-12-27,169.9,169.9,169.9,169.9
2000-12-28,171.21,171.21,171.21,171.21
2000-12-29,172.56,172.56,172.56,172.56
2001-01-01,171.09,171.09,171.09,171.09
2001-01-02,171.79,171.79,171.79,171.79
2001-01-03,167.59,167.59,167.59,167.59
2001-01-04,173.62,173.62,173.62,173.62
2001-01-05,175.8,175.8,175.8,175.8
2001-01-08,173.36,173.36,173.36,173.36
2001-01-09,174.98,174.98,174.98,174.98
2001-01-10,173.19,173.19,173.19,173.19
2001-01-11,176.54,176.54,176.54,176.54
2001-01-12,175.96,175.96,175.96,175.96
2001-01-15,175.94,175.94,175.94,175.94
2001-01-16,173,173,173,173
2001-01-17,175.85,175.85,175.85,175.85
2001-01-18,173.77,173.77,173.77,173.77
2001-01-19,171.32,171.32,171.32,171.32
2001-01-22,170.74,170.74,170.74,170.74
2001-01-23,171.78,171.78,171.78,171.78
2001-01-24,171.32,171.32,171.32,171.32
2001-01-25,171.13,171.13,171.13,171.13
2001-01-26,171.51,171.51,171.51,171.51
2001-01-29,169.65,169.65,169.65,169.65
2001-01-30,169.49,169.49,169.49,169.49
2001-01-31,171.11,171.11,171.11,171.11
2001-02-01,170.38,170.38,170.38,170.38
2001-02-02,170.4,170.4,170.4,170.4
2001-02-05,169.01,169.01,169.01,169.01
2001-02-06,167.3,167.3,167.3,167.3
2001-02-07,168.89,168.89,168.89,168.89
2001-02-08,168.42,168.42,168.42,168.42
2001-02-09,170,170,170,170
2001-02-12,170.81,170.81,170.81,170.81
2001-02-13,169.17,169.17,169.17,169.17
2001-02-14,169.29,169.29,169.29,169.29
2001-02-15,166.53,166.53,166.53,166.53
2001-02-16,167.65,167.65,167.65,167.65
2001-02-19,167.81,167.81,167.81,167.81
2001-02-20,167.4,167.4,167.4,167.4
2001-02-21,167.54,167.54,167.54,167.54
2001-02-22,168.82,168.82,168.82,168.82
2001-02-23,169.45,169.45,169.45,169.45
2001-02-26,168.51,168.51,168.51,168.51
2001-02-27,167.23,167.23,167.23,167.23
2001-02-28,169.59,169.59,169.59,169.59
2001-03-01,170.87,170.87,170.87,170.87
2001-03-02,175.39,175.39,175.39,175.39
2001-03-05,174.87,174.87,174.87,174.87
2001-03-06,175.16,175.16,175.16,175.16
2001-03-07,175.53,175.53,175.53,175.53
2001-03-08,175.72,175.72,175.72,175.72
2001-03-09,175.34,175.34,175.34,175.34
2001-03-12,176.22,176.22,176.22,176.22
2001-03-13,173.32,173.32,173.32,173.32
2001-03-14,175.56,175.56,175.56,175.56
2001-03-15,174.98,174.98,174.98,174.98
2001-03-16,175.62,175.62,175.62,175.62
2001-03-19,175.42,175.42,175.42,175.42
2001-03-20,175.41,175.41,175.41,175.41
2001-03-21,176.25,176.25,176.25,176.25
2001-03-22,175.97,175.97,175.97,175.97
2001-03-23,174.85,174.85,174.85,174.85
2001-03-26,176.05,176.05,176.05,176.05
2001-03-27,174.67,174.67,174.67,174.67
2001-03-28,175.63,175.63,175.63,175.63
2001-03-29,176.4,176.4,176.4,176.4
2001-03-30,178.58,178.58,178.58,178.58
2001-04-02,179.8,179.8,179.8,179.8
2001-04-03,179.84,179.84,179.84,179.84
2001-04-04,179.68,179.68,179.68,179.68
2001-04-05,177.01,177.01,177.01,177.01
2001-04-06,178.17,178.17,178.17,178.17
2001-04-09,180.5,180.5,180.5,180.5
2001-04-10,178.09,178.09,178.09,178.09
2001-04-11,179.26,179.26,179.26,179.26
2001-04-12,177.86,177.86,177.86,177.86
2001-04-13,178.64,178.64,178.64,178.64
2001-04-16,178.71,178.71,178.71,178.71
2001-04-17,176.56,176.56,176.56,176.56
2001-04-18,174.08,174.08,174.08,174.08
2001-04-19,174.87,174.87,174.87,174.87
2001-04-20,176.33,176.33,176.33,176.33
2001-04-23,174.26,174.26,174.26,174.26
2001-04-24,175.08,175.08,175.08,175.08
2001-04-25,175.86,175.86,175.86,175.86
2001-04-26,177.35,177.35,177.35,177.35
2001-04-27,177.77,177.77,177.77,177.77
2001-04-30,176.91,176.91,176.91,176.91
2001-05-01,175.1,175.1,175.1,175.1
2001-05-02,174.01,174.01,174.01,174.01
2001-05-03,174.18,174.18,174.18,174.18
2001-05-04,174.51,174.51,174.51,174.51
2001-05-07,174.19,174.19,174.19,174.19
2001-05-08,172.74,172.74,172.74,172.74
2001-05-09,173.64,173.64,173.64,173.64
2001-05-10,174.34,174.34,174.34,174.34
2001-05-11,173.95,173.95,173.95,173.95
2001-05-14,175.01,175.01,175.01,175.01
2001-05-15,175.75,175.75,175.75,175.75
2001-05-16,176.5,176.5,176.5,176.5
2001-05-17,175.36,175.36,175.36,175.36
2001-05-18,177.59,177.59,177.59,177.59
2001-05-21,176.67,176.67,176.67,176.67
2001-05-22,175.14,175.14,175.14,175.14
2001-05-23,170.04,170.04,170.04,170.04
2001-05-24,168.77,168.77,168.77,168.77
2001-05-25,171.51,171.51,171.51,171.51
2001-05-28,171.94,171.94,171.94,171.94
2001-05-29,170.39,170.39,170.39,170.39
2001-05-30,171.61,171.61,171.61,171.61
2001-05-31,168.89,168.89,168.89,168.89
2001-06-01,169.24,169.24,169.24,169.24
2001-06-04,168.63,168.63,168.63,168.63
2001-06-05,169.96,169.96,169.96,169.96
2001-06-06,167.51,167.51,167.51,167.51
2001-06-07,167.16,167.16,167.16,167.16
2001-06-08,166.32,166.32,166.32,166.32
2001-06-11,167.38,167.38,167.38,167.38
2001-06-12,167.23,167.23,167.23,167.23
2001-06-13,169.64,169.64,169.64,169.64
2001-06-14,169.92,169.92,169.92,169.92
2001-06-15,172.87,172.87,172.87,172.87
2001-06-18,173.41,173.41,173.41,173.41
2001-06-19,172.27,172.27,172.27,172.27
2001-06-20,173.01,173.01,173.01,173.01
2001-06-21,176.29,176.29,176.29,176.29
2001-06-22,175.81,175.81,175.81,175.81
2001-06-25,174.93,174.93,174.93,174.93
2001-06-26,175.23,175.23,175.23,175.23
2001-06-27,176.19,176.19,176.19,176.19
2001-06-28,175.39,175.39,175.39,175.39
2001-06-29,176.49,176.49,176.49,176.49
2001-07-02,176.06,176.06,176.06,176.06
2001-07-03,174.99,174.99,174.99,174.99
2001-07-04,175.11,175.11,175.11,175.11
2001-07-05,176.26,176.26,176.26,176.26
2001-07-06,177.73,177.73,177.73,177.73
2001-07-09,176.54,176.54,176.54,176.54
2001-07-10,176.97,176.97,176.97,176.97
2001-07-11,175.13,175.13,175.13,175.13
2001-07-12,174.34,174.34,174.34,174.34
2001-07-13,175.38,175.38,175.38,175.38
2001-07-16,175.64,175.64,175.64,175.64
2001-07-17,174.98,174.98,174.98,174.98
2001-07-18,175.88,175.88,175.88,175.88
2001-07-19,176.12,176.12,176.12,176.12
2001-07-20,175.6,175.6,175.6,175.6
2001-07-23,176.63,176.63,176.63,176.63
2001-07-24,176.27,176.27,176.27,176.27
2001-07-25,176.47,176.47,176.47,176.47
2001-07-26,176.51,176.51,176.51,176.51
2001-07-27,175.82,175.82,175.82,175.82
2001-07-30,175.6,178.76,175.6,178.46
2001-07-31,178.53,178.56,177.78,178.2
2001-08-01,177.85,178.93,177.85,178.78
2001-08-02,178.31,178.81,176.82,177.16
2001-08-03,177.29,177.45,176.16,176.79
2001-08-06,176.81,177.32,175.51,175.67
2001-08-07,175.81,175.9,174.91,174.97
2001-08-08,174.88,175.32,173.88,175.15
2001-08-09,174.79,175.64,173.12,173.64
2001-08-10,174.01,174.63,173.61,173.66
2001-08-13,173.9,174.23,172.95,173.87
2001-08-14,174,174.91,172.68,173.96
2001-08-15,173.92,173.92,171.57,172.18
2001-08-16,172.65,174.05,172.58,173.92
2001-08-17,173.41,174.56,173.31,173.88
2001-08-20,173.92,174.59,173.7,174.29
2001-08-21,174.36,174.64,173.27,173.98
2001-08-22,174.15,174.85,173.87,174.47
2001-08-23,174.46,174.86,173.29,173.48
2001-08-24,173.35,173.6,172.88,173.25
2001-08-27,173.72,173.72,173.14,173.18
2001-08-28,172.95,174.95,172.87,174.51
2001-08-29,174.29,174.68,173.17,174.47
2001-08-30,174.11,174.32,173.28,173.92
2001-08-31,173.82,173.99,172.06,172.58
2001-09-03,172.96,173.08,172.28,172.51
2001-09-04,172.24,172.93,171.73,172.05
2001-09-05,172.13,175.97,172.05,175.87
2001-09-06,176.55,176.64,175.26,176.2
2001-09-07,175.99,176.69,175.13,175.54
2001-09-10,175.47,176.89,175.14,176.23
2001-09-11,176.42,177.53,174.34,175.84
2001-09-12,176.06,176.18,174.51,175.3
2001-09-13,175.56,175.56,174.26,174.75
2001-09-14,174.72,175.34,171.81,172.38
2001-09-17,173.28,174.23,171.58,172.65
2001-09-18,172.61,172.97,171.41,172.12
2001-09-19,172.17,172.98,171.62,172.62
2001-09-20,172.41,172.47,169.61,170.4
2001-09-21,170.55,171.73,169.3,169.68
2001-09-24,170.08,172.14,169.23,171.99
2001-09-25,172.05,173.11,170.96,173.04
2001-09-26,172.87,174.07,172.4,173.62
2001-09-27,173.92,176.77,173.63,176.29
2001-09-28,176.28,176.28,174.38,176.1
2001-10-01,175.78,177.92,175.78,177.82
2001-10-02,177.77,178.8,176.49,177.4
2001-10-03,176.72,178.76,176.72,177.96
2001-10-04,178,178.35,176.88,177.88
2001-10-05,177.74,178.65,177.42,178.65
2001-10-08,177.72,177.92,176.26,176.51
2001-10-09,176.48,176.93,174.98,175.14
2001-10-10,175.47,175.83,173.9,174.71
2001-10-11,174.57,175.59,174.28,175.46
2001-10-12,175.58,176.17,175.24,175.65
2001-10-15,175.76,175.96,174.77,175.1
2001-10-16,174.9,175.92,174.63,175.5
2001-10-17,175.62,176.12,175.24,175.41
2001-10-18,175.4,175.55,174.44,174.94
2001-10-19,174.76,175,173.6,173.66
2001-10-22,173.9,174.61,173.75,174.44
2001-10-23,174.24,174.94,174.05,174.59
2001-10-24,174.6,175.56,174.6,175.52
2001-10-25,175.61,175.73,175.04,175.51
2001-10-26,175.04,176.56,175.01,176.26
2001-10-29,176.01,177.43,175.89,177.26
2001-10-30,177.25,177.63,176.81,176.91
2001-10-31,177.35,178.25,176.76,177.89
2001-11-01,177.94,178.48,177.63,178.48
2001-11-02,178.35,178.46,177.46,177.86
2001-11-05,177.72,177.77,176.88,177.52
2001-11-06,177.14,177.51,176.21,176.56
2001-11-07,176.58,177.68,176.3,176.96
2001-11-08,177.15,177.59,174.19,174.61
2001-11-09,174.66,175.41,174.3,175.25
2001-11-12,175.34,176.14,174.83,175.08
2001-11-13,175.3,175.83,174.9,175.29
2001-11-14,175.19,175.65,174.78,175.18
2001-11-15,175.37,176.1,175.12,175.22
2001-11-16,175.3,175.87,175,175.39
2001-11-19,175.35,175.73,173.72,173.99
2001-11-20,174.05,174.39,173.54,173.98
2001-11-21,174.2,174.96,173.94,174.37
2001-11-22,174.28,175.13,174.28,174.92
2001-11-23,174.91,175.64,174.27,175.21
2001-11-26,175.27,176.05,174.84,175.05
2001-11-27,175.47,175.83,174.47,175.3
2001-11-28,175.06,175.54,174.31,175.48
2001-11-30,176.57,176.92,175.22,175.7
2001-12-03,175.44,176.8,175.37,176.75
2001-12-04,176.61,176.75,175.84,176.58
2001-12-05,176.56,176.87,175.62,175.79
2001-12-06,175.4,178.19,175.3,178
2001-12-07,177.86,179.96,177.85,179.84
2001-12-10,180.05,181.13,179.76,180.86
2001-12-11,180.71,181.58,180.22,181.41
2001-12-12,181.03,182.92,180.98,182.15
2001-12-13,182.36,182.97,181.36,181.36
2001-12-14,181.78,185.51,181.78,184.91
2001-12-17,185.71,186.43,185.39,185.91
2001-12-18,186.26,187.28,185.77,186.06
2001-12-19,186.17,186.64,184.83,185.56
2001-12-20,185.86,186.51,184.68,186.26
2001-12-21,187.22,188.18,185.55,186.34
2001-12-24,186.22,187.44,185.97,187.15
2001-12-25,187.02,189.18,187.02,189.05
2001-12-26,188.87,190.25,188.1,190
2001-12-27,190.36,191.31,189.97,191.22
2001-12-28,191.09,191.15,189.18,189.95
2001-12-31,190.4,191.65,190.07,191.34
2002-01-02,191.48,191.61,190.32,191.01
2002-01-03,190.74,191.02,189.18,189.41
2002-01-04,189.27,189.37,188.09,189.29
2002-01-07,188.78,189.12,187.9,188.57
2002-01-08,189.32,191.26,189.32,191.04
2002-01-09,191.23,191.87,190.05,190.92
2002-01-10,191.08,191.58,190.04,190.92
2002-01-11,190.07,191.38,190.07,191.29
2002-01-14,190.92,191.36,190.61,191.31
2002-01-15,190.82,190.95,188.92,188.97
2002-01-16,189.25,189.59,188.41,189.52
2002-01-17,189.89,190.16,188.73,189.89
2002-01-18,190.46,190.98,190.09,190.58
2002-01-21,190.04,190.58,189.97,190.25
2002-01-22,190.6,191.92,190.4,191.29
2002-01-23,191.33,192.14,191.06,191.38
2002-01-24,191.59,191.86,190.6,191.78
2002-01-25,192.07,192.23,188.83,189.28
2002-01-28,189.84,189.94,187.58,188.18
2002-01-29,188.1,188.94,186.91,188.49
2002-01-30,188.65,188.65,187.37,188.01
2002-01-31,188.22,190.15,187.28,190.15
2002-02-01,190.01,190.01,188.39,188.47
2002-02-04,188.4,188.96,187.85,188.28
2002-02-05,187.92,190.04,187.72,189.46
2002-02-06,189.08,189.93,188.33,188.7
2002-02-07,188.71,189.35,188.03,188.95
2002-02-08,189.3,191.19,188.68,190.5
2002-02-11,190.78,191.05,189.29,189.29
2002-02-12,190.02,190.8,189.47,190.22
2002-02-13,189.82,190.83,189.24,190.37
2002-02-14,189.54,189.64,188.43,188.91
2002-02-15,188.97,190.35,188.97,189.72
2002-02-18,189.77,190.14,189.25,189.57
2002-02-19,189.25,191.29,189.25,191.17
2002-02-20,190.75,191.28,190.41,190.79
2002-02-21,190.92,191.56,190.1,191.32
2002-02-22,191.29,192.16,190.87,191.96
2002-02-25,191.81,191.81,190.51,190.8
2002-02-26,190.66,191.52,190.3,190.56
2002-02-27,190.4,191.18,190.15,190.64
2002-02-28,190.7,190.7,188.91,189.21
2002-03-01,189.08,190.04,188.83,189.02
2002-03-04,189.33,189.33,187.14,188.1
2002-03-05,188.04,188.55,186.99,188.22
2002-03-06,188.18,188.3,185.77,185.81
2002-03-07,186.12,186.2,180.4,181.61
2002-03-08,181.89,182.93,181.58,182.63
2002-03-11,182.44,183.46,181.76,182.29
2002-03-12,182.17,182.51,181.5,182.48
2002-03-13,182.68,183.41,182.14,183.41
2002-03-14,182.96,183.57,182.14,183.41
2002-03-15,183.75,184.11,183.13,183.92
2002-03-18,183.92,187.4,183.92,187.28
2002-03-19,186.72,188.39,186.59,187.85
2002-03-20,188.11,188.3,186.78,187.75
2002-03-21,187.68,188.66,187.44,188.19
2002-03-22,188.52,189.55,188.37,189.27
2002-03-25,188.91,190.28,188.83,190.1
2002-03-26,190.25,190.25,188.86,189.76
2002-03-27,189.32,189.48,188.55,188.96
2002-03-28,188.79,189.11,188.25,189.08
2002-03-29,189.52,189.63,188.53,189.22
2002-04-01,189.57,192.34,189.41,192.13
2002-04-02,191.87,192.14,191.31,191.55
2002-04-03,191.17,191.24,190.25,190.49
2002-04-04,190.54,191.01,189.32,189.64
2002-04-05,189.64,189.78,188.45,188.54
2002-04-08,188.51,188.92,187.46,188.12
2002-04-09,188.14,188.71,187.44,187.93
2002-04-10,187.38,187.85,187.24,187.77
2002-04-11,187.73,189.37,187.73,189.05
2002-04-12,188.91,189.96,188.64,189.59
2002-04-15,189.66,189.93,188.75,189.73
2002-04-16,189.61,189.81,188.49,188.87
2002-04-17,188.75,189.31,188.46,188.7
2002-04-18,189.06,189.11,187.55,188.16
2002-04-19,188.29,189,188.04,188.6
2002-04-22,188.61,188.91,187.69,188.44
2002-04-23,188.66,188.66,187.91,188.25
2002-04-24,188.25,188.68,187.43,187.79
2002-04-25,187.76,187.76,186.35,187.26
2002-04-26,187.1,187.37,186.01,186.34
2002-04-29,186.27,187.05,186.18,186.88
2002-04-30,186.71,187.4,186.11,187.35
2002-05-01,187.43,187.46,186.16,186.58
2002-05-02,186.39,187.58,186.13,187.01
2002-05-03,186.88,187.09,186.19,186.32
2002-05-06,186.41,186.94,186.35,186.77
2002-05-07,186.63,187.96,186.15,187.63
